Page number	proj no	State	city	county	name of facility	control	category	type const	adj fac	beds provided	Total	Hill-Burton Funds	Month	Year	Status
311	0111	Wisconsin	Milwaukee	Milwaukee	St Marys Hosp	1	9	3	4	-	"531,920"	"212,768"	02	62	3
311	0061	Wisconsin	Milwaukee	Milwaukee	St Michael Hosp	1	9	1	-	-	"468,926"	"187,571"	05	56	3
311	0184	Wisconsin	Monroe	Green	St Clare Hosp	1	9	2	-	-	"727,130"	"290,852"	01	69	2
311	0044	Wisconsin	Neillsville	Clark	Memorial Hosp	1	1	1	-	33	"538,478"	"242,315"	10	52	3
311	B044	Wisconsin	Neillsville	Clark	Memorial Hosp	1	LTU	5	4	109	"1,088,015"	"431,532"	04	62	3
311	A044	Wisconsin	Neillsville	Clark	Memorial Hosp	1	1	3	4	15	"171,263"	"68,262"	09	58	3
311	A040	Wisconsin	New London	Waupaca	Community Hosp	1	LTU	2	-	35	"641,690"	"234,473"	11	59	3
312	0040	Wisconsin	New London	Waupaca	Community Hosp	1	1	5	-	18	"426,589"	"191,889"	10	50	3
312	0001	Wisconsin	New Richmond	St Croix	Holy Family Hosp	1	1	1	-	24	"495,474"	"146,446"	03	48	3
312	0074	Wisconsin	New Richmond	St Croix	Holy Family Hosp	1	LTU	2	-	20	"222,848"	"88,960"	12	56	3
312	0022	Wisconsin	Oconomowoc	Waukesha	Memorial Hosp	1	1	1	-	51	"923,904"	"410,508"	08	49	3
312	0144	Wisconsin	Oconomowoc	Waukesha	Memorial Hosp	1	1	5	-	61	"2,302,754"	"916,928"	05	65	3
312	0135	Wisconsin	Oconto	Oconto	Oconto Co City Hosp	1	LTU	5	4	30	"679,791"	"166,626"	02	64	3
312	0085	Wisconsin	Oconto Falls	Oconto	Community Mem Hosp	1	1	5	4	17	"257,537"	"102,570"	10	58	3
312	0012	Wisconsin	Osceola	Polk	Ladd Memorial Hosp	2	1	4	-	10	"131,091"	"58,826"	08	48	3
312	A012	Wisconsin	Osceola	Polk	Ladd Memorial Hosp	2	1	2	-	11	"130,172"	"50,965"	02	59	3
312	0078	Wisconsin	Oshkosh	Winnebago	Mercy Hosp Rehab Ctr	1	6	2	8	-	"503,208"	"19,592"	05	57	3
312	0146	Wisconsin	Oshkosh	Winnebago	Mercy Medical Ctr	1	1	5	4	25	"1,177,366"	"470,947"	08	65	3
312	0137	Wisconsin	Park Falls	Price	Park Falls Mem Hosp	1	LTU	5	-	35	"436,888"	"173,953"	03	64	3
312	0080	Wisconsin	Park Falls	Price	Park Falls Mem Hosp	1	1	1	-	28	"548,352"	"219,190"	10	57	3
312	0010	Wisconsin	Platteville	Grant	Platteville Mun Hosp	2	1	1	-	30	"394,513"	"129,337"	08	48	3
312	A010	Wisconsin	Platteville	Grant	Platteville Mun Hosp	2	LTU	2	-	26	"243,341"	"95,906"	10	57	3
312	B010	Wisconsin	Platteville	Grant	Platteville Mun Hosp	2	1	5	4	12	"231,449"	"92,094"	12	61	3
312	0063	Wisconsin	Plymouth	Sheboy Gan	Plymouth Hosp	1	1	5	4	14	"439,597"	"132,673"	03	56	3
312	0167	Wisconsin	Plymouth	Sheboy Gan	Plymouth Hosp	1	1	4	-	44	"1,689,972"	"666,890"	02	68	3
312	0079	Wisconsin	Port Wash	Dzaukee	St Alphonsus Hosp	1	1	5	2	73	"3,171,317"	"1,249,651"	09	57	3
312	0048	Wisconsin	Portage	Columbia	Divine Savior Hosp	1	1	5	4	33	"1,660,840"	"742,536"	01	54	3
312	0141	Wisconsin	Portage	Columbia	Divine Savior Hosp	1	LTU	6	-	100	"1,674,557"	"651,086"	05	65	3
312	0054	Wisconsin	Prairie DU CH	Crawford	Memorial Hosp	1	1	1	-	36	"456,146"	"181,463"	10	54	3
312	0191	Wisconsin	Prairie DU CH	Crawford	Memorial Hosp	1	LTU	2	4	42	"712,500"	"247,200"	10	70	2
312	0055	Wisconsin	Prairie DU Sac	Sauk	Sauk Prairie Mem Hosp	1	1	1	-	25	"400,127"	"159,854"	10	54	3
312	A055	Wisconsin	Prairie DU Sac	Sauk	Sauk Prairie Mem Hosp	1	LTU	2	4	23	"237,731"	"94,609"	11	58	3
312	0099	Wisconsin	Racine	Racine	Lincoln Lutheran Home	1	0	5	-	42	"345,382"	"137,479"	11	59	3
312	0189	Wisconsin	Racine	Racine	St Marys Hosp	1	9	2	-	-	"4,485,600"	"728,452"	06	70	2
312	0046	Wisconsin	Reedsburg	Sauk	Reedsburg Mun Hosp	2	1	2	1	26	"317,088"	"142,220"	10	52	3
312	0039	Wisconsin	Rhinelander	Oneida	St Marys Hosp	1	1	2	4	67	"1,355,868"	"572,209"	02	52	3
312	0019	Wisconsin	Rice Lake	Barron	St Josephs Hosp	1	1	2	-	53	"591,112"	"263,449"	08	49	3
312	0043	Wisconsin	Richland Ctr	Richland	Richland Hosp	1	1	5	-	31	"482,899"	"184,402"	09	50	3
312	A043	Wisconsin	Richland Ctr	Richland	Richland Hosp	1	1	5	4	25	"727,343"	"288,683"	02	63	3
312	0017	Wisconsin	Ripon	Fond DU Lac	Ripon Memorial Hosp	2	1	2	-	32	"443,059"	"192,709"	01	50	3
312	0178	Wisconsin	Ripon	Fond DU Lac	Ripon Memorial Hosp	1	1	5	4	25	"1,462,692"	"523,156"	05	69	2
312	0115	Wisconsin	Shawano	Shawano	Shawano Community Hosp	1	1	2	-	23	"971,290"	"374,984"	01	63	3
312	0032	Wisconsin	Sheboygan	Sheboygan	Sheboygan Mem Hosp	1	1	2	-	63	"611,470"	"271,188"	01	50	3
312	0126	Wisconsin	Sparta	Monroe	St Marys Hosp	1	1	7	-	54	"1,698,528"	"649,429"	02	63	3
313	0165	Wisconsin	Spooner	Washburn	Community Mem Hosp	1	1	8	4	46	"2,000,000"	"800,000"	07	67	2
313	0190	Wisconsin	ST Croix Falls	Polk	ST Croix Valley Mem	1	LTU	2	4	47	"2,816,548"	"620,000"	09	70	2
313	0049	Wisconsin	ST Croix Falls	Polk	ST Croix Valley Mem	1	1	1	-	34	"369,184"	"165,969"	01	54	3
313	0143	Wisconsin	Stanley	Chippewa	Victory Memorial Hosp	1	LTU	7	-	86	"1,224,516"	"472,366"	04	65	3
313	0026	Wisconsin	Stanley	Chippewa	Victory Memorial Hosp	1	1	2	-	8	"139,102"	"61,920"	02	50	3
313	B026	Wisconsin	Stanley	Chippewa	Victory Memorial Hosp	1	1	2	-	48	"542,918"	"216,877"	09	57	3
313	A026	Wisconsin	Stanley	Chippewa	Victory Memorial Hosp	1	1	2	4	-	"27,953"	"12,579"	12	51	3
313	0155	Wisconsin	Stevens Point	Portage	ST Michaels Hosp	1	1	7	4	168	"6,950,000"	"2,150,001"	07	66	2
313	0067	Wisconsin	Stoughton	Dane	Stoughton Hosp	1	1	5	4	23	"809,861"	"316,744"	03	56	3
313	0162	Wisconsin	Sturgeon Bay	Door	Door CO Memorial Hosp	1	LTU	2	-	67	"967,113"	"385,807"	08	66	3
313	0045	Wisconsin	Sturgeon Bay	Door	Door CO Memorial Hosp	1	1	1	-	57	"1,562,304"	"609,256"	10	62	3
313	0008	Wisconsin	Tomah	Monroe	Tomah Mem Hosp	1	1	1	-	24	"422,115"	"188,869"	07	49	3
313	A008	Wisconsin	Tomah	Monroe	Tomah Mem Hosp	1	1	2	-	16	"180,776"	"72,310"	10	54	3
313	0059	Wisconsin	Tomah	Monroe	Tomah Mem Hosp	1	LTU	3	-	27	"108,242"	"42,035"	04	56	3
313	0092	Wisconsin	Tomahawk	Lincoln	Sacred Heart Hosp	1	1	7	4	62	"2,557,848"	"931,300"	11	59	3
313	0107	Wisconsin	Two Rivers	Manitowoc	Municipal Hosp	2	1	4	-	54	"1,754,585"	"652,050"	11	61	3
313	0077	Wisconsin	Viroqua	Vernon	Vernon Memorial Hosp	1	9	2	-	-	"224,612"	"87,356"	04	57	3
313	0004	Wisconsin	Viroqua	Vernon	Vernon Memorial Hosp	1	1	1	-	30	"370,393"	"166,061"	03	48	3
313	B004	Wisconsin	Viroqua	Vernon	Vernon Memorial Hosp	1	1	5	4	30	"293,348"	"119,181"	02	54	3
313	A004	Wisconsin	Viroqua	Vernon	Vernon Memorial Hosp	1	1	2	1	17	"142,503"	"62,581"	11	51	3
313	0148	Wisconsin	Viroqua	Vernon	Vernon Memorial Hosp	1	1	5	4	46	"1,879,121"	"672,731"	11	65	3
313	A158	Wisconsin	Watertown	Jefferson	Watertown Mem Hosp	1	1	4	-	84	"3,957,910"	"1,570,878"	09	67	2
313	0147	Wisconsin	Waukesha	Waukesha	Waukesha Memorial Hosp	2	1	5	4	33	"8,265,618"	"447,354"	08	65	3
313	A020	Wisconsin	Waukesha	Waukesha	Waukesha Memorial Hosp	2	1	5	4	84	"2,206,012"	"865,001"	02	57	3
313	0020	Wisconsin	Waukesha	Waukesha	Waukesha Memorial Hosp	2	1	5	-	27	"1,084,479"	"453,254"	08	49	3
313	0041	Wisconsin	Waupaca	Waupaca	Riverside Mem Hosp	1	1	1	-	45	"413,447"	"185,904"	12	53	3
313	0142	Wisconsin	Wausau	Marthon	ST Marys Hosp	1	1	7	4	38	"3,639,497"	"1,384,729"	06	66	3
313	0087	Wisconsin	Wausau	Marathon	ST Marys Hosp	1	1	5	2	54	"885,073"	"353,941"	02	59	3
313	0076	Wisconsin	Wautoma	Waushara	Memorial Comm Hosp	1	1	1	-	30	"309,397"	"123,639"	02	57	3
313	0081	Wisconsin	West Allis	Milwaukee	West Allis Mem Hosp	2	1	1	-	250	"6,667,564"	"1,700,000"	10	57	3
313	0173	Wisconsin	Whitehall	Trempealeau	Tri County Mem Hosp	1	LTU	8	4	62	"1,176,623"	"470,296"	08	67	3
313	0125	Wisconsin	Whitehall	Trempealeau	Tri County Mem Hosp	1	1	7	-	44	"917,078"	"365,969"	02	63	3
313	0006	Wisconsin	Winnebago	Winnebago	Winnebago State Hosp	4	3	2	-	240	"2,823,147"	"913,462"	03	48	3
313	0139	Wisconsin	Wisc Rapids	Wood	Riverview Hosp	1	1	1	-	100	"4,148,836"	"1,513,793"	04	64	3
313	0028	Wisconsin	Woodruff	Oneida	Lakeland Memorial Hosp	1	1	1	-	18	"195,765"	"59,175"	06	53	3
313	A028	Wisconsin	Woodruff	Oneida	Lakeland Memorial Hosp	1	1	2	-	15	"412,610"	"156,928"	08	61	3
314	0036	Wyoming	Buffalo	Johnson	A Holt Mem NRSNG Home	3	LTU	5	4	20	"290,022"	"144,111"	05	68	2
314	0008	Wyoming	Buffalo	Johnson	Johnson CO Mem Hosp	3	1	1	-	20	"270,986"	"87,301"	06	51	3
314	M036	Wyoming	Buffalo	Johnson	Johnson CO Mem Hosp	3	1	3	4	-	"9,682"	"3,227"	10	70	2
314	0034	Wyoming	Casper	Natrona	Natrona CO Mem Hosp	3	1	3	4	66	"584,493"	"194,831"	02	68	3
314	0029	Wyoming	Casper	Natrona	Natrona CO Mem Hosp	3	1	5	4	126	"1,958,820"	"652,940"	05	65	3
314	D029	Wyoming	Casper	Natrona	Natrona CO Mem Hosp	3	9	5	-	-	"725,842"	"362,921"	05	65	3
314	D026	Wyoming	Cheyenne	Laramie	De Paul Hosp	1	9	5	4	-	"66,105"	"33,052"	03	63	3
314	G026	Wyoming	Cheyenne	Laramie	De Paul Hosp	1	1	5	4	-	"34,180"	"10,464"	03	63	3
314	0033	Wyoming	Cheyenne	Laramie	De Paul Hosp	1	1	3	4	6	"123,466"	"39,333"	09	67	3
314	M031	Wyoming	Cheyenne	Laramie	Laramie CO Mem Hosp	3	1	4	-	87	"2,143,612"	"713,038"	05	66	3
314	0022	Wyoming	Cheyenne	Laramie	Laramie CO Mem Hosp	3	1	4	-	48	"524,365"	"75,000"	03	59	3
314	D031	Wyoming	Cheyenne	Laramie	Laramie CO Mem Hosp	3	9	6	-	-	"609,479"	"304,028"	05	66	3
314	0031	Wyoming	Cheyenne	Laramie	Laramie CO Mem Hosp	3	1	3	4	72	"332,191"	"110,365"	05	66	3
314	0018	Wyoming	Cheyenne	Laramie	Richardson Mem Hosp	3	9	2	-	-	"181,304"	"89,670"	03	57	3
314	0005	Wyoming	Douglas	Converse	Converse CO Mem Hosp	3	1	1	-	30	"302,703"	"98,797"	04	50	3
314	0037	Wyoming	Evanston	Uinta	Rennie Mem NRSNG Home	3	LTU	2	-	26	"688,313"	"344,156"	11	68	3
314	M037	Wyoming	Evanston	Uinta	Uinta CO Mem Hosp	3	1	3	4	17	"31,203"	"10,401"	11	68	3
314	0003	Wyoming	Evanston	Uinta	Uinta CO Mem Hosp	3	1	1	-	21	"259,579"	"86,527"	08	49	3
314	0007	Wyoming	Gillette	Campbell	Campbell CO Mem Hosp	3	1	1	-	32	"367,196"	"121,108"	08	51	3
314	0032	Wyoming	Gillette	Campbell	Campbell CO Mem Hosp	1	1	3	4	31	"243,429"	"81,143"	02	68	3
314	D021	Wyoming	Glenrock	Converse	Diag And Treat Center	2	9	1	-	-	"140,131"	"68,019"	03	59	3
314	0011	Wyoming	Greybull	Big Horn	South Big Horn CO Hosp	3	1	1	-	30	"503,973"	"147,110"	08	55	3
314	D013	Wyoming	Jackson	Teton	St Johns Hosp	1	9	1	-	-	"139,179"	"69,357"	06	58	3
314	N013	Wyoming	Jackson	Teton	St Johns Hosp	1	LTU	1	-	16	"299,895"	"148,424"	06	58	3
314	G013	Wyoming	Jackson	Teton	St Johns Hosp	1	1	1	-	31	"1,039,389"	"299,167"	06	58	3
314	0023	Wyoming	Kemmerer	Lincoln	South Lincoln Hosp	5	1	1	-	20	"454,606"	"148,952"	01	60	3
314	N014	Wyoming	Lander	Fremont	Bishop Randall Hosp	1	LTU	1	-	16	"148,735"	"74,260"	11	58	3
314	G014	Wyoming	Lander	Fremont	Bishop Randall Hosp	1	1	1	-	16	"622,837"	"125,741"	11	58	3
314	0039	Wyoming	Laramie	Albany	Ivinson Memorial Hosp	5	7	1	-	7	"457,250"	"150,129"	12	70	2
314	L039	Wyoming	Laramie	Albany	Ivinson Memorial Hosp	5	LTU	1	-	30	"860,973"	"419,155"	12	70	2
314	M039	Wyoming	Laramie	Albany	Ivinson Memorial Hosp	5	1	4	-	83	"3,312,277"	"1,075,573"	12	70	2
314	D039	Wyoming	Laramie	Albany	Ivinson Memorial Hosp	5	9	4	-	-	"647,622"	"320,873"	12	70	2
314	0019	Wyoming	Lovell	Big Horn	North Big Horn Hosp	3	LTU	2	-	10	"169,961"	"84,024"	06	61	3
314	0012	Wyoming	Lovell	Big Horn	North Big Horn Hosp	3	1	1	-	25	"467,756"	"135,767"	08	55	3
314	D030	Wyoming	Lusk	Niobrara	Niobrara CO Mem Hosp	3	9	4	-	-	"65,056"	"32,528"	05	66	3
314	0030	Wyoming	Lusk	Niobrara	Niobrara CO Mem Hosp	3	1	4	-	24	"505,069"	"168,356"	05	66	3
314	0004	Wyoming	Newcastle	Weston	Weston CO Mem Hosp	3	1	1	-	24	"192,525"	"64,175"	02	49	3
315	D025	Wyoming	Newcastle	Weston	Weston CO Mem Hosp	3	1	5	4	4	"181,500"	"59,883"	04	62	3
315	0035	Wyoming	Newcastle	Weston	Weston CO Mem Hosp	3	1	3	4	39	"110,606"	"36,547"	02	68	3
315	0006	Wyoming	Powell	Park	Powell Hosp	1	1	1	-	31	"332,515"	"104,562"	08	50	3
315	0028	Wyoming	Powell	Park	Powell Hosp	1	1	5	4	-	"249,200"	"83,067"	12	64	3
315	N028	Wyoming	Powell	Park	Powell Hosp	1	LTU	6	-	60	"916,443"	"458,221"	12	64	3
315	D028	Wyoming	Powell	Park	Powell Hosp	1	9	5	4	-	"64,072"	"32,036"	12	64	3
315	M038	Wyoming	Rawlins	Carbon	Carbon County Mem Hosp	3	1	4	-	74	"2,009,855"	"669,951"	04	69	2
315	D038	Wyoming	Rawlins	Carbon	Carbon County Mem Hosp	3	9	4	-	-	"386,292"	"193,146"	04	69	2
315	0038	Wyoming	Rawlins	Carbon	Carbon County Mem Hosp	3	1	4	-	5	"136,713"	"45,571"	04	69	2
315	0002	Wyoming	Riverton	Fremont	Fremont CO Mem Hosp	1	1	1	-	17	"255,231"	"83,670"	08	48	3
315	G015	Wyoming	Riverton	Fremont	Fremont CO Mem Hosp	1	1	5	-	5	"138,227"	"37,492"	04	57	3
315	N015	Wyoming	Riverton	Fremont	Fremont CO Mem Hosp	1	LTU	2	-	18	"134,442"	"67,192"	04	57	3
315	0009	Wyoming	Sheridan	Sheridan	Sheridan CO Mem Hosp	3	1	1	-	90	"1,411,552"	"461,767"	05	52	3
315	0024	Wyoming	Sundance	Crook	Crook CO Memorial Hosp	3	1	1	-	16	"299,373"	"96,486"	03	60	3
315	R016	Wyoming	Thermopolis	Hot Springs	Hot Springs CO Mem Hosp	3	6	1	-	-	"344,934"	"172,467"	06	57	3
315	G016	Wyoming	Thermopolis	Hot Springs	Hot Springs CO Mem Hosp	3	1	1	-	35	"750,337"	"214,298"	06	57	3
315	C016	Wyoming	Thermopolis	Hot Springs	Hot Springs CO Mem Hosp	3	LTU	1	-	15	"931,139"	"370,456"	06	57	3
315	0001	Wyoming	Torrington	Goshen	Goshen CO Mem Hosp	3	1	1	-	44	"422,224"	"129,024"	08	48	3
315	N017	Wyoming	Torrington	Goshen	Goshen CO Mem Hosp	3	LTU	5	4	24	"417,214"	"207,839"	04	63	3
315	0027	Wyoming	Wheatland	Platte	Platte CO Mem Hosp	3	1	3	4	-	"35,688"	"11,896"	05	64	3
315	0010	Wyoming	Wheatland	Platte	Platte CO Mem Hosp	3	1	1	-	36	"428,383"	"141,614"	01	54	3
315	N027	Wyoming	Wheatland	Platte	Platte CO Mem Hosp	3	LTU	2	-	24	"378,407"	"187,476"	05	64	3
315	G020	Wyoming	Worland	Washakie	Washakie Mem Hosp	3	1	1	-	30	"758,558"	"247,413"	06	61	3
315	D020	Wyoming	Worland	Washakie	Washakie Mem Hosp	3	9	1	-	-	"80,495"	"39,358"	06	61	3
315	0001	American Samoa	Aunu U	Saole	Comm HLTH Service Disp	4	9	4	-	-	"34,885"	"23,256"	04	71	2
315	0002	American Samoa	Olosega	Olosega	Comm HLTH Service Disp	4	9	4	-	-	"37,545"	"25,030"	04	71	2
315	0003	American Samoa	Swains	Swains	Comm HLTH Service Disp	4	9	4	-	-	"46,816"	"31,212"	04	71	2
315	G004	Guam	Agana	Agana	Guam Memorial Hosp	4	1	5	1	-	"220,683"	"147,189"	05	68	3
315	0004	Guam	Agana	Agana	Guam Memorial Hosp	4	1	3	4	36	"294,979"	"181,753"	09	67	3
315	B002	Guam	Agat	Agat	Agat Aux PHC	4	5	4	-	-	"36,688"	"24,458"	02	61	3
315	A001	Guam	Asan	Asan	Asan Aux PHC	4	5	1	-	-	"36,500"	"24,333"	10	58	3
315	0005	Guam	Inarajan	Inarajan	Diagnostic Treat CTR	4	9	1	-	-	"832,958"	"555,305"	06	69	2
315	D006	Guam	Mangilao	Mangilao	Central Health Services	4	9	4	-	-	"1,756,496"	"556,496"	04	70	2
316	C001	Guam	Mangilao	Mangilao	Mangilao Aux PHC	4	5	1	-	-	"35,908"	"23,939"	10	58	3
316	C002	Guam	Merizo	Merizo	Merizo Aux PHC	4	5	4	-	-	"36,688"	"24,458"	02	61	3
316	B001	Guam	Piti	Piti	Piti Aux PHC	4	5	1	-	-	"36,500"	"24,333"	10	58	3
316	D001	Guam	Talofofo	Talofofo	Talofofo Aux PHC	4	5	1	-	-	"31,567"	"21,045"	04	59	3
316	A002	Guam	Yona	Yona	Yona Aux PHC	4	5	4	-	-	"36,689"	"24,460"	02	61	3
316	0049	Puerto Rico	Aguada	Aguada	Aguada Gen And PHC	4	7	1	-	20	"374,436"	"229,109"	06	58	3
316	0042	Puerto Rico	Aguas Buenas	Aguas Buenas	Aguas Buenas Gen & PHC	4	7	1	-	20	"367,420"	"215,600"	05	58	3
316	0029	Puerto Rico	Aibonito	Aibonito	Mennonite General Hosp	1	1	1	4	32	"488,041"	"321,320"	09	53	3
316	0102	Puerto Rico	Aibonito	Aibonito	Rosario Bellber Home	1	0	6	-	34	"104,998"	"69,999"	05	58	3
316	0402	Puerto Rico	Arecibo	Arecibo	Arecibo District Rehab	4	6	2	-	-	"298,934"	"159,499"	04	66	3
316	0034	Puerto Rico	Arecibo	Arecibo	Arecibo PHC	4	5	1	-	-	"319,025"	"210,528"	05	56	3
316	0061	Puerto Rico	Barranquitas	Barranquitas	Barranquitas Health CTR	4	7	1	-	22	"1,044,708"	"287,094"	01	63	3
316	0035	Puerto Rico	Bayamon	Bayamon	Bayamon Health Center	4	7	2	-	-	"490,372"	"271,322"	05	59	3
316	0005	Puerto Rico	Bayamon	Bayamon	Bayamon Health Center	4	7	5	2	28	"714,775"	"476,516"	01	49	3
316	B065	Puerto Rico	Bayamon	Bayamon	Bayamon Sub Reg Hosp	4	LTU	1	-	100	"3,571,728"	"1,284,628"	02	68	2
316	D065	Puerto Rico	Bayamon	Bayamon	Bayamon Sub Reg Hosp	4	6	1	-	-	"904,451"	"351,510"	02	68	2
316	A065	Puerto Rico	Bayamon	Bayamon	Bayamon Sub Reg Hosp	4	1	4	-	281	"18,458,274"	"6,797,239"	02	68	2
316	C065	Puerto Rico	Bayamon	Bayamon	Bayamon Sub Reg Hosp	4	9	1	-	-	"5,098,625"	"1,233,736"	02	68	2
316	0018	Puerto Rico	Bayamon	Bayamon	Soler Tb Hosp	4	2	2	4	-	"21,033"	"12,656"	09	52	3
316	0054	Puerto Rico	Bayamon	Bayamon	Soler Tb Hosp	4	2	5	4	382	"2,291,425"	"1,482,900"	04	60	3
316	D062	Puerto Rico	Caguas	Guayama	Caguas Sub Reg Hosp	4	6	1	-	-	"755,008"	"501,485"	06	67	2
316	B062	Puerto Rico	Caguas	Guayama	Caguas Sub Reg Hosp	4	LTU	1	-	100	"2,487,853"	"1,652,742"	06	67	2
316	A062	Puerto Rico	Caguas	Guayama	Caguas Sub Reg Hosp	4	1	1	-	377	"10,409,829"	"6,906,583"	06	66	2
316	C062	Puerto Rico	Caguas	Guayama	Caguas Sub Reg Hosp	4	9	1	-	-	"3,524,441"	"2,337,875"	06	66	2
316	0010	Puerto Rico	Camuy	Camuy	Camuy Health Center	4	7	4	-	22	"263,977"	"175,943"	01	50	3
316	0045	Puerto Rico	Castaner	Lares	Castaner General Hosp	1	1	1	-	33	"558,817"	"352,619"	06	58	3
316	D039	Puerto Rico	Catano	Catano	Catano Health Center	4	7	1	-	22	"259,505"	"173,003"	06	55	3
316	0023	Puerto Rico	Cayey	Cayey	Cayey Gen Hosp And PHC	4	7	1	1	42	"580,482"	"386,935"	04	52	3
316	0047	Puerto Rico	Ceiba	Ceiba	Ceiba Gen Hosp And PHC	4	7	1	-	20	"364,464"	"228,375"	06	58	3
316	0024	Puerto Rico	Cidra	Cidra	Cidra Health Center	4	7	8	4	22	"239,726"	"157,024"	02	53	3
316	0022	Puerto Rico	Coamo	Coamo	Coamo PHC	4	5	1	-	-	"317,482"	"196,598"	02	53	3
316	0025	Puerto Rico	Comerio	Comerio	Comerio Health Center	4	7	1	-	22	"343,599"	"225,762"	11	52	3
316	0004	Puerto Rico	Guayama	Guayama	Guayama Hosp And PHC	4	7	5	3	64	"855,098"	"567,424"	01	49	3
316	0401	Puerto Rico	Guayama	Guayama	Santa Rosa Hosp	1	6	1	-	-	"56,442"	"37,628"	08	65	3
316	A401	Puerto Rico	Guayama	Guayama	Santa Rosa Hosp	1	7	1	-	-	"809,751"	"35,643"	12	65	3
317	0051	Puerto Rico	Guayanilla	Guayanilla	Guayanilla Hosp And PHC	4	7	1	-	20	"342,982"	"214,791"	06	58	3
317	0063	Puerto Rico	Guaynabo	Guaynabo	Guaynabo Health Center	4	7	5	4	30	"800,752"	"490,464"	11	66	3
317	0032	Puerto Rico	Guaynabo	Guaynabo	Guaynabo Health Center	4	7	1	-	22	"261,208"	"174,138"	04	54	3
317	D063	Puerto Rico	Guaynabo	Guaynabo	Guaynabo Health Center	4	9	5	4	-	"203,857"	"132,941"	04	67	3
317	0044	Puerto Rico	Hatillo	Hatillo	Hatillo Gen Hosp & PHC	4	7	1	-	20	"334,734"	"203,559"	06	58	3
317	0101	Puerto Rico	Hato Rey	San Juan	Auxilio Mutuo Hosp	1	LTU	2	-	44	"268,461"	"178,960"	01	58	3
317	0107	Puerto Rico	Hato Rey	San Juan	Auxilio Mutuo Hosp	1	LTU	2	4	204	"6,848,596"	"2,918,913"	01	70	2
317	0068	Puerto Rico	Hato Rey	San Juan	Hospital Del Maestro	1	1	2	-	-	"525,000"	"350,000"	12	68	2
317	0038	Puerto Rico	Hato Rey	San Juan	Hospital Del Maestro	1	1	1	-	120	"1,683,763"	"1,056,579"	05	56	3
317	0303	Puerto Rico	Hato Rey	San Juan	San Jose Dispensary	4	9	1	-	-	"615,534"	"404,374"	05	62	3
317	0009	Puerto Rico	Hormigueros	Hormigueros	Hormigueros Health Ctr	4	7	1	-	12	"205,214"	"136,809"	01	50	3
317	0015	Puerto Rico	Humacao	Humacao	Humacao Hosp And Phc	4	1	1	-	54	"705,714"	"464,762"	10	51	3
317	0028	Puerto Rico	Humacao	Humacao	Ryder Memorial Hosp	1	1	2	2	-	"198,386"	"132,257"	08	53	3
317	0301	Puerto Rico	Humacao	Humacao	Ryder Memorial Hosp	1	9	2	-	-	"244,000"	"162,667"	10	57	3
317	0103	Puerto Rico	Humacao	Humacao	Ryder Memorial Hosp	1	LTU	2	-	40	"277,599"	"184,599"	03	62	3
317	0013	Puerto Rico	Isabela	Isabela	Isabela Hosp And Phc	4	7	1	8	-	"27,970"	"18,647"	02	51	3
317	0064	Puerto Rico	Jayuya	Ponce	Jayuya Health Center	4	7	1	-	12	"692,805"	"155,787"	06	64	3
317	0048	Puerto Rico	Lajas	Lajas	Lajas Gen Hosp And Phc	4	7	1	-	20	"355,767"	"223,227"	06	58	3
317	0006	Puerto Rico	Mayaguez	Mayaguez	Bella Vista Hosp	1	1	1	3	68	"631,103"	"410,867"	05	49	3
317	A056	Puerto Rico	Mayaguez	Mayaguez	Mayaguez Med Ctr	4	1	1	2	392	"17,240,124"	"1,365,674"	06	63	3
317	C056	Puerto Rico	Mayaguez	Mayaguez	Mayaguez Med Ctr	4	6	1	-	-	"1,125,718"	"742,562"	06	63	3
317	D056	Puerto Rico	Mayaguez	Mayaguez	Mayaguez Med Ctr	4	9	1	-	-	"1,994,408"	"1,316,123"	06	63	3
317	B056	Puerto Rico	Mayaguez	Mayaguez	Mayaguez Med Ctr	4	LTU	1	-	200	"3,109,037"	"2,048,941"	06	63	3
317	0033	Puerto Rico	Mayaguez	Mayaguez	Mayaguez Phc	4	5	1	-	-	"251,671"	"165,143"	03	56	3
317	0031	Puerto Rico	Moca	Moca	Moca Health Center	4	7	1	-	22	"274,330"	"182,886"	04	54	3
317	0020	Puerto Rico	Patillas	Patillas	Patillas Gen And Phc	4	7	1	1	22	"286,206"	"187,224"	07	52	3
317	0053	Puerto Rico	Penuelas	Penuelas	Penuelas Health Center	4	7	1	-	20	"397,671"	"248,985"	05	59	3
317	C502	Puerto Rico	Ponce	Ponce	Clinica Del Dr Pila	1	LTU	1	-	104	"1,801,017"	"400,000"	06	69	1
317	B502	Puerto Rico	Ponce	Ponce	Clinica Del Dr Pila	1	1	4	-	130	"3,853,510"	"650,000"	06	69	1
317	A502	Puerto Rico	Ponce	Ponce	Clinica Del Dr Pila	1	1	4	-	135	"5,110,264"	"450,000"	06	69	1
317	B501	Puerto Rico	Ponce	Ponce	Damas Hosp	1	1	4	-	114	"4,767,555"	"2,868,147"	04	67	2
317	A501	Puerto Rico	Ponce	Ponce	Damas Hosp	1	LTU	1	-	50	"1,947,685"	"1,117,220"	04	67	2
317	0501	Puerto Rico	Ponce	Ponce	Damas Hosp	1	1	4	-	86	"3,802,792"	"1,085,714"	05	69	2
